title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
"Website: ensure packaging guide, questions, and review content is carried over",2024-01-04 12:26:42,closed,feature:content,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Update contributor and review data,2024-01-01 01:34:07,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-08-15 23:00:34,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
UPDATE: corrected fall festival prices,2024-08-15 20:02:00,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update 2024-08-02-pyopensci-at-scipy-2024.md,2024-08-15 17:51:39,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update contributor and review data,2024-08-15 00:26:29,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Small fix in the August 2024 newsletter post,2024-08-12 18:24:11,closed,,flpm,"New York, NY",staff,pyopensci.github.io,pulls
UPDATE: updated old fall festival page,2024-08-12 14:23:59,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
FIX 2024-08-02-community-news-august-2024.md,2024-08-08 19:09:52,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
[POST] pyOpenSci Fall Festival event page,2024-08-06 20:07:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
fix(fall festival excerpt): 2024-08-09-pyopensci-fall-festival,2024-08-02 21:26:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
POST: community news aug 2024,2024-08-02 21:05:47,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Freshen up tha header a little,2024-08-02 02:46:50,closed,,sneakers-the-rat,,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-08-01 23:34:57,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
fix: separate blog posts from events,2024-08-01 16:02:10,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
ensmallen buttons on mobile,2024-08-01 06:37:39,closed,,sneakers-the-rat,,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-08-01 00:30:18,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Fix: update deployment workflow,2024-07-29 17:10:43,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
fix(css): css for search toggle - shouldn't be sticky and ol on mobile,2024-07-25 22:27:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
feat(blog): scipy24 recap blogpost with pictures,2024-07-25 22:15:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: deploy from main branch on push,2024-07-24 14:53:19,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update to gh actions page build,2024-07-22 21:47:33,closed,,sneakers-the-rat,,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-07-15 00:27:45,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update footer.html to include CoC,2024-07-13 18:08:06,closed,,ayhanxian,,staff,pyopensci.github.io,pulls
Add: events section to website & scipy workshop 2024,2024-07-11 02:40:42,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: spelling issues,2024-07-04 21:33:00,closed,,SeanAverS,Canada,staff,pyopensci.github.io,pulls
Bump the actions group in /.github/workflows with 6 updates,2024-07-04 20:24:23,closed,dependencies,dependabot[bot],,staff,pyopensci.github.io,pulls
Fix: update advisory council,2024-07-04 19:59:57,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-07-02 18:10:33,closed,DO-NOT-MERGE,github-actions[bot],,staff,pyopensci.github.io,pulls
Blog post automata,2024-07-02 02:45:23,closed,,eliotwrobson,"Urbana, IL",staff,pyopensci.github.io,pulls
Use main branch of pyosMeta,2024-07-01 17:49:31,closed,,pllim,"Baltimore, MD, USA",staff,pyopensci.github.io,pulls
MNT: Use dependabot to auto update workflow dependencies,2024-07-01 17:46:11,closed,,pllim,"Baltimore, MD, USA",staff,pyopensci.github.io,pulls
"Add ""Peer Reviewed"" badge",2024-06-27 23:22:00,closed,,sneakers-the-rat,,staff,pyopensci.github.io,pulls
[BLOG] pyOS SciPy workshop post,2024-06-25 23:15:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix Tutorial listing on Learn page,2024-06-25 20:05:35,closed,,g4brielvs,,staff,pyopensci.github.io,pulls
BLOG: pyOS guide to scipy,2024-06-21 00:38:01,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
PAGE: how to submit a package to pyOS,2024-06-21 00:28:54,open,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
feat(blog): pycon sprints & how pyos leads sprints 2024,2024-06-20 23:07:42,closed,feature:content,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: pyOpenSci guide to SciPy,2024-06-20 22:17:21,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
NEW PAGE: how to submit a package to pyOpenSci,2024-06-20 21:46:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: tweaks to volunteer page,2024-06-12 17:48:18,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: cleaner banners,2024-06-11 00:39:11,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FIX: open source --> open science,2024-06-10 19:54:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: changes to fall festival language,2024-06-10 17:08:40,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: ensure workflows only run on pyos org,2024-06-07 22:18:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: contributor bot should ONLY run on the pyopensci org repo,2024-06-07 22:16:29,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update Gemfile,2024-06-05 16:45:19,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add blog post for `SLEPLET`,2024-06-03 16:27:49,closed,,paddyroddy,London,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-06-01 00:27:21,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
UPDATE: header image file path,2024-05-31 02:18:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: added blog header,2024-05-31 01:53:52,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: added header image,2024-05-30 16:31:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: tell htmlproofer to ignore broken links,2024-05-30 15:35:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: new blog pycon talk - python packaging,2024-05-30 02:32:02,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: 2024 june newsletter,2024-05-28 17:44:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG: get involved with pyOpenSci,2024-05-24 21:01:35,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG POST: OSS fall festival save the date,2024-05-24 19:05:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG POST: call for editors,2024-05-24 18:02:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Add: blog post on pycon us 2024,2024-05-23 21:48:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: all contributors bot badge has incorrect number (and is duplicated),2024-05-21 14:41:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Corrected link in peer review card #341,2024-05-20 21:33:07,closed,pyconus-24,sn3hay,,staff,pyopensci.github.io,pulls
Add GitHub Issue templates,2024-05-20 21:04:16,closed,pyconus-24,BradonZhang,New York,staff,pyopensci.github.io,pulls
FIX: date typo,2024-05-16 12:55:42,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
codespell ignore files,2024-05-15 19:31:48,closed,"help wanted, pyconus-24",kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
blog post: pyOpenSci at PyCon,2024-05-15 03:14:33,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update contributor and review data,2024-05-15 00:24:34,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-05-08 23:25:18,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-05-07 21:29:36,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
2024 may newsletter,2024-04-29 17:47:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: new eic and fix editor roles,2024-04-19 23:04:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: see if images render,2024-04-17 22:50:45,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update nav to support ci,2024-04-17 22:39:09,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add rdata blog post.,2024-04-17 20:45:13,closed,,vnmabus,"Frankfurt, Germany",staff,pyopensci.github.io,pulls
pyOS training and education announcement blog post,2024-04-16 13:58:10,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Switch header and overlay images to more efficient webp,2024-04-12 04:01:06,open,,willingc,San Diego,staff,pyopensci.github.io,pulls
Update custom.html to add fetch priority for font,2024-04-10 16:06:22,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Build site for weekly linkcheck,2024-04-07 17:17:40,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Change footer text color slightly to be greater contrast > 4.5,2024-04-05 22:10:58,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Remove commented out lines in main.scss,2024-04-05 20:21:16,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Fix: last bad governance link,2024-04-04 19:50:32,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: broken governance links,2024-04-04 19:41:15,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
fix the https not found warning,2024-04-03 23:42:17,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Test Html5 validator,2024-04-03 21:15:52,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Update link check action to test weekly,2024-04-03 20:37:00,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Update lychee action to catch bad link at the base directory level,2024-04-03 20:20:39,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
add lychee nightly action,2024-04-03 02:00:35,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
DO NOT MERGE - Page with bad link,2024-04-02 22:06:22,closed,DO-NOT-MERGE,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: extra test blog,2024-04-02 22:03:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: styles for cards,2024-04-02 19:53:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add html5 validator action,2024-04-02 15:44:39,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Add: april 2024 newsletter,2024-04-02 00:40:24,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
add lychee action,2024-04-01 21:14:45,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
pin htmlproofer version,2024-04-01 19:35:28,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
Try proofer-html action,2024-04-01 16:56:01,closed,,willingc,San Diego,staff,pyopensci.github.io,pulls
pyOS march 2024 newsletter,2024-04-01 14:49:41,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
April 2024 newsletter,2024-04-01 14:24:07,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update contributor and review data,2024-04-01 00:26:51,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Fix: update htmlproofer,2024-03-30 18:21:53,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-26 19:32:36,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Fix: build fails without image id,2024-03-12 20:44:40,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-12 20:36:50,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-12 20:29:09,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
"Fix: data munging category incorrect, luiz editor",2024-03-12 19:39:50,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update editorial board with astropy,2024-03-12 16:57:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: learn page and new tutorials,2024-03-08 22:30:51,closed,reviews-welcome,lwasser,United States,staff,pyopensci.github.io,pulls
Add: collection tutorials to website,2024-03-08 22:29:52,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-01 00:26:57,closed,DO-NOT-MERGE,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-02-25 02:08:07,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Fix: Remove async loading w isotope,2024-02-20 22:16:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-02-15 00:23:24,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
FIX: small typos,2024-02-05 21:23:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: jquery is not loading with defer,2024-02-02 23:35:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: dropped itim by mistake,2024-02-02 23:27:50,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: finesse load times,2024-02-02 02:12:34,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FIX:SMALL TYPO not on all caps :),2024-02-01 17:02:35,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: images are too big,2024-02-01 02:25:05,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-02-01 00:25:25,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-01-30 00:01:11,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-01-15 00:26:42,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
Enh: Add infrastructure to support a new packaging page,2024-01-05 20:57:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix narrow overlay for close button,2024-01-05 17:01:01,closed,,cmarmo,,staff,pyopensci.github.io,pulls
Fix: home page blog posts were not updating,2024-01-05 00:47:36,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
"Fix: remove twitter, update social and remove ga",2024-01-05 00:26:13,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-01-01 01:34:07,closed,,github-actions[bot],,staff,pyopensci.github.io,pulls
IMAGE: add CI image (or GIF) showing failed CI,2024-08-15 17:30:56,open,,kierisi,"Chicago, IL",staff,handbook,issues
IMAGE: add a CI image for new contributors,2024-08-15 17:29:00,open,,kierisi,"Chicago, IL",staff,handbook,issues
content request: add list of labels,2024-08-13 19:41:00,open,,kierisi,"Chicago, IL",staff,handbook,issues
[ENTRY] External communications page,2024-08-13 15:26:23,open,,kierisi,"Chicago, IL",staff,handbook,issues
add: readme for exec council notes,2024-08-12 22:16:55,closed,,lwasser,United States,staff,handbook,issues
feat: Add more info around org values,2024-08-12 20:37:38,open,,lwasser,United States,staff,handbook,issues
[ENTRY] Internal documentation storage,2024-08-07 19:05:50,open,,kierisi,"Chicago, IL",staff,handbook,issues
Addition: external comms,2024-07-09 15:46:18,closed,,kierisi,"Chicago, IL",staff,handbook,issues
Addition: Canva processes page,2024-07-08 15:13:03,open,,kierisi,"Chicago, IL",staff,handbook,issues
Add: how to cite pyOpenSci content to our handbook,2024-07-08 14:09:01,open,,danielskatz,,staff,handbook,issues
Fix: add conditional for label name,2024-06-04 23:04:05,closed,,lwasser,United States,staff,handbook,issues
Add: help wanted workflow to add issues to project,2024-06-04 22:55:36,closed,,lwasser,United States,staff,handbook,issues
draft,2024-06-04 22:46:52,open,,lwasser,United States,staff,handbook,issues
Add: ci and pr content,2024-06-04 20:39:55,closed,,lwasser,United States,staff,handbook,issues
Add: page on github issues in our organization,2024-05-31 23:07:32,closed,,lwasser,United States,staff,handbook,issues
Add - add-to-project action to all pyOpenSci repos listed in this issue,2024-05-31 22:56:43,open,"help wanted, good first issue, sprintable",lwasser,United States,staff,handbook,issues
Add: github repo overview to the handbook,2024-05-31 21:49:43,closed,,lwasser,United States,staff,handbook,issues
updated actions,2024-05-31 19:09:30,closed,,kierisi,"Chicago, IL",staff,handbook,issues
ADD: 999 to ignore-status-codes,2024-05-31 02:46:24,closed,,kierisi,"Chicago, IL",staff,handbook,issues
Add: sprint process to handbook,2024-05-30 23:16:48,closed,enhancement,lwasser,United States,staff,handbook,issues
updated README,2024-05-24 20:46:39,closed,,kierisi,"Chicago, IL",staff,handbook,issues
social media info handbook section - initial,2024-05-03 15:26:38,closed,,kierisi,"Chicago, IL",staff,handbook,issues
slack handbook section - initial,2024-05-03 15:12:35,closed,,kierisi,"Chicago, IL",staff,handbook,issues
Add: page on issues and pr's and also checking ci,2024-04-18 22:43:37,closed,,lwasser,United States,staff,handbook,issues
Add: github section to our handbook,2024-04-18 22:09:31,closed,,lwasser,United States,staff,handbook,issues
Add: sections for us to work on together,2024-04-18 18:39:22,closed,,lwasser,United States,staff,handbook,issues
Fix navigation structure,2024-04-18 18:11:02,closed,,lwasser,United States,staff,handbook,issues
Fix: add community section to guidebook,2024-04-04 19:55:44,closed,,lwasser,United States,staff,handbook,issues
Fix: ignore meeting notes dir,2024-04-01 21:46:33,closed,,lwasser,United States,staff,handbook,issues
Give @kierisi write access for this repo,2024-04-01 20:46:26,closed,,willingc,San Diego,staff,handbook,issues
Fix: ci run htmlproofer lst,2024-04-01 18:28:34,closed,,lwasser,United States,staff,handbook,issues
Fix: Update theme and structure to align with other books,2024-03-29 22:32:31,closed,,lwasser,United States,staff,handbook,issues
UPDATE: docs-live text,2024-03-27 14:41:10,closed,,kierisi,"Chicago, IL",staff,handbook,issues
[ENTRY] External communications page,2024-08-13 15:26:23,open,,kierisi,"Chicago, IL",staff,handbook,pulls
add: readme for exec council notes,2024-08-12 22:16:55,closed,,lwasser,United States,staff,handbook,pulls
feat: Add more info around org values,2024-08-12 20:37:38,open,,lwasser,United States,staff,handbook,pulls
[ENTRY] Internal documentation storage,2024-08-07 19:05:50,open,,kierisi,"Chicago, IL",staff,handbook,pulls
Addition: external comms,2024-07-09 15:46:18,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Addition: Canva processes page,2024-07-08 15:13:03,open,,kierisi,"Chicago, IL",staff,handbook,pulls
Fix: add conditional for label name,2024-06-04 23:04:05,closed,,lwasser,United States,staff,handbook,pulls
Add: help wanted workflow to add issues to project,2024-06-04 22:55:36,closed,,lwasser,United States,staff,handbook,pulls
draft,2024-06-04 22:46:52,open,,lwasser,United States,staff,handbook,pulls
Add: ci and pr content,2024-06-04 20:39:55,closed,,lwasser,United States,staff,handbook,pulls
Add: page on github issues in our organization,2024-05-31 23:07:32,closed,,lwasser,United States,staff,handbook,pulls
Add: github repo overview to the handbook,2024-05-31 21:49:43,closed,,lwasser,United States,staff,handbook,pulls
updated actions,2024-05-31 19:09:30,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
ADD: 999 to ignore-status-codes,2024-05-31 02:46:24,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Add: sprint process to handbook,2024-05-30 23:16:48,closed,enhancement,lwasser,United States,staff,handbook,pulls
updated README,2024-05-24 20:46:39,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
social media info handbook section - initial,2024-05-03 15:26:38,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
slack handbook section - initial,2024-05-03 15:12:35,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Add: page on issues and pr's and also checking ci,2024-04-18 22:43:37,closed,,lwasser,United States,staff,handbook,pulls
Add: github section to our handbook,2024-04-18 22:09:31,closed,,lwasser,United States,staff,handbook,pulls
Add: sections for us to work on together,2024-04-18 18:39:22,closed,,lwasser,United States,staff,handbook,pulls
Fix navigation structure,2024-04-18 18:11:02,closed,,lwasser,United States,staff,handbook,pulls
Fix: add community section to guidebook,2024-04-04 19:55:44,closed,,lwasser,United States,staff,handbook,pulls
Fix: ignore meeting notes dir,2024-04-01 21:46:33,closed,,lwasser,United States,staff,handbook,pulls
Fix: ci run htmlproofer lst,2024-04-01 18:28:34,closed,,lwasser,United States,staff,handbook,pulls
Fix: Update theme and structure to align with other books,2024-03-29 22:32:31,closed,,lwasser,United States,staff,handbook,pulls
UPDATE: docs-live text,2024-03-27 14:41:10,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Solar Data Tools Submission,2024-08-17 06:30:02,open,"0/pre-review-checks, New Submission!",pluflou,"Menlo Park, CA",contributor,software-submission,issues
THzTools submission,2024-08-01 11:54:53,open,0/seeking-editor,jsdodge,,contributor,software-submission,issues
docs(README): navigating intended section links,2024-07-23 09:35:54,open,,guspan-tanadi,,contributor,software-submission,issues
BlackMarblePy Submission ,2024-07-18 14:15:11,open,1/editor-assigned,g4brielvs,,contributor,software-submission,issues
MontePy Submission,2024-07-01 21:04:05,open,1/editor-assigned,MicahGale,"Madison, Wisconsin",contributor,software-submission,issues
Solar Data Tools pre-submission inquiry,2024-06-28 23:12:55,open,presubmission,pluflou,"Menlo Park, CA",contributor,software-submission,issues
Presubmission Inquiry for MontePy,2024-06-17 18:07:13,closed,presubmission,MicahGale,"Madison, Wisconsin",contributor,software-submission,issues
Great Tables submission,2024-06-14 19:55:59,open,1/editor-assigned,rich-iannone,"Toronto, Canada",contributor,software-submission,issues
Stingray Submission,2024-06-14 12:59:47,open,"2/seeking-reviewers, astropy",matteobachetti,"Selargius (CA), Italy",contributor,software-submission,issues
Update README.md,2024-06-11 20:16:11,closed,,galenseilis,Canada,contributor,software-submission,issues
Fix: update mapping for status of package review,2024-06-04 16:15:16,closed,,lwasser,United States,staff,software-submission,issues
Add: EiC field to submission template,2024-06-03 17:02:38,closed,,lwasser,United States,staff,software-submission,issues
Add: EiC field to presubmission,2024-06-03 17:01:21,closed,,lwasser,United States,staff,software-submission,issues
Presubmission inquiry for Stingray,2024-06-01 19:58:40,closed,presubmission,matteobachetti,"Selargius (CA), Italy",staff,software-submission,issues
Fluidimage submission,2024-05-30 12:53:48,open,0/seeking-editor,paugier,,staff,software-submission,issues
ci: fix update-project workflow,2024-05-26 22:48:25,closed,,FFY00,Portugal,staff,software-submission,issues
Remove doubled sentences in presubmission template,2024-05-24 16:05:53,closed,,cmarmo,,staff,software-submission,issues
Presubmission Inquiry for gentropy,2024-05-24 14:41:14,open,presubmission,project-defiant,Cambridge,staff,software-submission,issues
Presubmission Inquiry for GALAssify: A Python package for visually classifying astronomical objects,2024-05-24 10:37:47,open,presubmission,Manalclay,,staff,software-submission,issues
Presubmission Inquiry for property-utils,2024-05-24 10:00:23,closed,presubmission,Maxcode123,Greece,staff,software-submission,issues
Fix: token update,2024-05-24 01:37:34,closed,,lwasser,United States,staff,software-submission,issues
Presubmission Inquiry for Great Tables,2024-05-23 20:25:47,closed,presubmission,rich-iannone,"Toronto, Canada",staff,software-submission,issues
Fix: update the CoC link,2024-05-22 22:54:08,closed,,FFY00,Portugal,staff,software-submission,issues
ci: add action to update the project column of issues based on label assignment,2024-05-22 22:35:47,closed,,FFY00,Portugal,staff,software-submission,issues
astrodata,2024-05-13 23:48:03,open,"3/reviewers-assigned, astropy",teald,"Riverside, CA",staff,software-submission,issues
QuadratiK Submission,2024-05-13 21:23:44,open,4/reviews-in-awaiting-changes,rmj3197,"Buffalo, New York, USA",staff,software-submission,issues
PyPartMC,2024-05-03 18:22:59,open,1/editor-assigned,slayoo,"Kraków, Poland",staff,software-submission,issues
text update in issue template,2024-05-03 16:24:10,closed,,slayoo,"Kraków, Poland",staff,software-submission,issues
Dolphot-LC Software Submission,2024-05-01 02:37:44,open,"0/pre-review-checks, ⌛ pending-maintainer-response",whit5224,,staff,software-submission,issues
Submission for ANDES,2024-04-22 15:24:10,open,"0/pre-review-checks, New Submission!, on-hold",jinningwang,"Knoxville, Tennessee, USA",staff,software-submission,issues
CyNetDiff Submission,2024-04-22 03:28:38,open,1/editor-assigned,eliotwrobson,"Urbana, IL",staff,software-submission,issues
Submission for AMS,2024-04-22 01:37:56,open,3/reviewers-assigned,jinningwang,"Knoxville, Tennessee, USA",staff,software-submission,issues
Pooltool Submission,2024-04-15 21:44:43,open,4/reviews-in-awaiting-changes,ekiefl,,staff,software-submission,issues
Pooltool Pre-submission Inquiry,2024-04-01 21:53:52,closed,presubmission,ekiefl,,staff,software-submission,issues
CovPlan,2024-03-25 17:06:21,open,"0/pre-review-checks, ⌛ pending-maintainer-response, New Submission!",sanjeevrs2000,,staff,software-submission,issues
Presubmission Inquiry for AMS,2024-03-17 16:28:40,closed,presubmission,jinningwang,"Knoxville, Tennessee, USA",staff,software-submission,issues
Pre-submission Inquiry for QuadratiK,2024-03-13 19:17:55,closed,presubmission,rmj3197,"Buffalo, New York, USA",staff,software-submission,issues
Fix: update presubmission template with astropy link,2024-03-11 18:52:24,closed,,lwasser,United States,staff,software-submission,issues
Fix: link to astropy standards,2024-03-11 18:51:22,closed,,lwasser,United States,staff,software-submission,issues
Presubmission inquiry: CyNetDiff,2024-03-10 10:15:26,closed,presubmission,eliotwrobson,"Urbana, IL",staff,software-submission,issues
Martini,2024-03-06 17:08:29,closed,"6/pyOS-approved, 9/joss-approved, astropy",kyleaoman,,staff,software-submission,issues
Fix: add astropy to partnership list in presubmission template,2024-02-28 17:46:42,closed,,lwasser,United States,staff,software-submission,issues
Fix: update review template with astropy & update new submission label,2024-02-27 22:27:25,closed,,lwasser,United States,staff,software-submission,issues
ZodiPy,2024-02-24 12:28:07,closed,"6/pyOS-approved, 9/joss-approved, astropy",MetinSa,"Oslo, Norway",staff,software-submission,issues
plot_phylo,2024-02-22 11:55:59,open,3/reviewers-assigned,KatyBrown,University of Cambridge,staff,software-submission,issues
PetroFit,2024-02-16 22:46:47,open,"2/seeking-reviewers, 1/editor-assigned, astropy",robelgeda,,staff,software-submission,issues
harmonize-wq,2024-02-08 19:43:03,open,6/pyOS-approved,jbousquin,"Gulf Breeze, FL",staff,software-submission,issues
`disdrodb` review,2024-01-18 17:25:28,open,1/editor-assigned,ghiggi,,staff,software-submission,issues
xnemogcm,2024-01-06 12:33:45,closed,6/pyOS-approved,rcaneill,"Grenoble, France",staff,software-submission,issues
xnemogcm: Presubmission Inquiry,2024-01-04 15:21:56,closed,presubmission,rcaneill,"Grenoble, France",staff,software-submission,issues
Sketchingpy presubmission,2024-01-01 19:29:00,closed,presubmission,sampottinger,,staff,software-submission,issues
docs(README): navigating intended section links,2024-07-23 09:35:54,open,,guspan-tanadi,,contributor,software-submission,pulls
Update README.md,2024-06-11 20:16:11,closed,,galenseilis,Canada,contributor,software-submission,pulls
Fix: update mapping for status of package review,2024-06-04 16:15:16,closed,,lwasser,United States,staff,software-submission,pulls
Add: EiC field to submission template,2024-06-03 17:02:38,closed,,lwasser,United States,staff,software-submission,pulls
Add: EiC field to presubmission,2024-06-03 17:01:21,closed,,lwasser,United States,staff,software-submission,pulls
ci: fix update-project workflow,2024-05-26 22:48:25,closed,,FFY00,Portugal,staff,software-submission,pulls
Remove doubled sentences in presubmission template,2024-05-24 16:05:53,closed,,cmarmo,,staff,software-submission,pulls
Fix: token update,2024-05-24 01:37:34,closed,,lwasser,United States,staff,software-submission,pulls
Fix: update the CoC link,2024-05-22 22:54:08,closed,,FFY00,Portugal,staff,software-submission,pulls
ci: add action to update the project column of issues based on label assignment,2024-05-22 22:35:47,closed,,FFY00,Portugal,staff,software-submission,pulls
text update in issue template,2024-05-03 16:24:10,closed,,slayoo,"Kraków, Poland",staff,software-submission,pulls
Fix: update presubmission template with astropy link,2024-03-11 18:52:24,closed,,lwasser,United States,staff,software-submission,pulls
