title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Glossary of technical terms,2023-12-28 15:05:39,open,"documentation, sprintable",kierisi,"Chicago, IL",staff,python-package-guide,issues
Enh: Redesign of packaging guide landing page,2023-12-24 00:51:04,closed,enhancement-feature,lwasser,United States,staff,python-package-guide,issues
[review-round-2 - Jan 3 merge] What is a Python package intro tutorial?,2023-12-22 19:38:54,closed,,lwasser,United States,staff,python-package-guide,issues
Running tutorial TODO list,2023-12-22 01:51:29,closed,,lwasser,United States,staff,python-package-guide,issues
"Enh: Tests content - about, write tests, types of tests ",2023-12-20 23:02:40,closed,🚀 ready-for-review,lwasser,United States,staff,python-package-guide,issues
[packaging-guide] Tests overview page - add runnable examples to the guidebook,2023-12-16 00:42:04,open,help wanted,lwasser,United States,staff,python-package-guide,issues
A lesson on shell / bash setup - related to the dependency page PR,2023-12-15 18:29:22,open,,lwasser,United States,staff,python-package-guide,issues
Fix: invalid json in contribs file,2023-12-12 01:39:13,closed,,lwasser,United States,staff,python-package-guide,issues
testing all contribs,2023-12-12 01:35:50,closed,,lwasser,United States,staff,python-package-guide,issues
Enh: Remove Google Tag,2023-12-06 06:55:03,closed,,sneakers-the-rat,,contributor,python-package-guide,issues
"[CSS] Local fonts, working fonts!",2023-12-06 06:39:24,closed,,sneakers-the-rat,,contributor,python-package-guide,issues
[CSS] Increase dark mode contrast to meet WCAG requirements and other dark mode things,2023-12-06 04:12:47,closed,,sneakers-the-rat,,contributor,python-package-guide,issues
Fix: cleanup of existing pages as we create tutorials,2023-12-06 00:49:48,closed,,lwasser,United States,staff,python-package-guide,issues
🐞 Bug Bash wk 2🐞 Add: second lesson and images ,2023-12-05 18:30:43,closed,bug-bash,lwasser,United States,staff,python-package-guide,issues
Small readme title fix,2023-11-30 21:47:18,closed,,lwasser,United States,staff,python-package-guide,issues
Fix: styles adjustment to match pyos branding ,2023-11-30 21:44:49,closed,,lwasser,United States,staff,python-package-guide,issues
🐛 BUG BASH 🐛 Add: initial new tutorial - what is a Python package + images ✨ ,2023-11-30 20:34:01,closed,bug-bash,lwasser,United States,staff,python-package-guide,issues
Enh: add initial tutorial drafts,2023-11-13 21:34:39,closed,,lwasser,United States,staff,python-package-guide,issues
Fix: broken links and add alt tags,2023-11-09 20:25:03,closed,,lwasser,United States,staff,python-package-guide,issues
Minor spelling fix,2023-11-09 17:57:28,closed,,lwasser,United States,staff,python-package-guide,issues
Fix build tools section - hatch now supports other backends,2023-11-01 14:39:32,open,bug-fix,lwasser,United States,staff,python-package-guide,issues
Add: data section to guide,2023-10-27 17:32:10,open,"enhancement-feature, draft",NickleDave,Charm City,contributor,python-package-guide,issues
Update pre-commit section,2023-10-26 21:00:33,closed,,namurphy,"Cambridge, Massachusetts, USA",contributor,python-package-guide,issues
Add:  dependency page to guide,2023-10-11 18:58:50,closed,"new-content, 🚀 ready-for-review",lwasser,United States,staff,python-package-guide,issues
How to add dependencies to the pyproject.toml,2023-10-02 17:39:13,closed,,lwasser,United States,staff,python-package-guide,issues
Add: code coverage & CI pages to guide,2023-09-26 01:40:23,closed,"new-content, updates-underway",lwasser,United States,staff,python-package-guide,issues
"Fix: general cleanup of syntax, sphinx warnings",2023-09-26 01:39:18,closed,bug-fix,lwasser,United States,staff,python-package-guide,issues
package name consistency,2023-09-06 16:41:56,closed,,ucodery,,contributor,python-package-guide,issues
Add build clarification to package guide,2023-08-21 23:30:52,closed,new-content,lwasser,United States,staff,python-package-guide,issues
issue to add new contributors,2023-08-21 22:40:41,closed,,lwasser,United States,staff,python-package-guide,issues
docs: Add ruff section in code style page,2023-08-03 09:11:34,closed,,Batalex,,contributor,python-package-guide,issues
Fix: broken navigation,2023-08-02 21:10:46,closed,,lwasser,United States,staff,python-package-guide,issues
Remove duplicated instructions,2023-07-28 13:07:11,closed,,ocefpaf,"Florianópolis, SC",contributor,python-package-guide,issues
Update conf.py file to reduce the number of items in the top header of our guide - fix for safari.,2023-07-15 16:36:16,closed,,yang-ruoxi,,contributor,python-package-guide,issues
Package guide title squashed with other links ,2023-07-15 16:34:21,closed,,yang-ruoxi,,contributor,python-package-guide,issues
Fix: link to peer review in header and update diagram,2023-06-16 02:11:52,closed,,lwasser,United States,staff,python-package-guide,issues
fix: typos,2023-05-31 10:14:00,closed,,dpprdan,"Hamburg, Germany",contributor,python-package-guide,issues
Describe what a changelog is in the documentation,2023-05-26 17:44:34,closed,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Provide guidance about examples that demonstrate how to use a package,2023-05-12 17:56:22,open,new-content,wigging,"Knoxville, TN",contributor,python-package-guide,issues
Fix: edits to the packaging section of the guide ✨ ,2023-04-25 19:20:49,closed,,ucodery,,contributor,python-package-guide,issues
some user-documentation improvements,2023-04-25 16:29:34,closed,,ucodery,,contributor,python-package-guide,issues
Add: update logo and decision tree diagram,2023-04-18 18:39:22,closed,,lwasser,United States,staff,python-package-guide,issues
Add: typing section to docstring page in guide,2023-04-05 13:17:39,closed,,lwasser,United States,staff,python-package-guide,issues
"We need to answer the question - what is ""building"" a package",2023-04-03 19:27:09,closed,"documentation, help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Move ci to update monthly and add to the bottom of the file,2023-03-31 15:35:18,closed,,lwasser,United States,staff,python-package-guide,issues
✨ TUTORIAL - python packaging:  - Create a start to finish tutorial using PDM for packaging,2023-03-28 17:50:49,closed,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
"Create a demo blog post on PDM, Hatch, Poetry (flit is done)",2023-03-28 17:47:57,closed,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Typos in decision tree diagram,2023-03-28 08:18:19,open,,kwinkunks,"Bergen, Norway",contributor,python-package-guide,issues
Does Build tools page downplay `build`?,2023-03-28 08:02:00,open,,kwinkunks,"Bergen, Norway",contributor,python-package-guide,issues
Update intro.md,2023-03-28 07:44:27,closed,,kwinkunks,"Bergen, Norway",contributor,python-package-guide,issues
Imprecise information on the `Challenges using setuptools` section.,2023-03-27 18:38:58,open,,abravalheri,"Bristol, UK",contributor,python-package-guide,issues
Type hints and type checking - Issue #36,2023-03-25 17:40:29,closed,,SimonMolinsky,"Helsinki, Finland",contributor,python-package-guide,issues
fix: incorrect license specification,2023-03-23 18:43:23,closed,,henryiii,"Princeton, NJ",contributor,python-package-guide,issues
fix: incorrect backend key,2023-03-23 18:37:08,closed,,henryiii,"Princeton, NJ",contributor,python-package-guide,issues
Fix: ordered list on complex package page,2023-03-22 23:19:10,closed,,lwasser,United States,staff,python-package-guide,issues
A11y: Use PyData Theme's Sphinx Design Components to fix dark mode contrast,2023-03-22 20:08:01,closed,,hugovk,"Helsinki, Finland",contributor,python-package-guide,issues
Fix image as fonts are working with svg,2023-03-22 18:44:54,closed,,lwasser,United States,staff,python-package-guide,issues
Tests section of the guide (which isn't started yet!),2023-03-15 17:12:14,open,new-content,lwasser,United States,staff,python-package-guide,issues
Add: matomo to guide,2023-03-06 17:57:47,closed,,lwasser,United States,staff,python-package-guide,issues
(Review 2 - complete) Packaging section - part 2 ,2023-02-22 20:49:47,closed,,lwasser,United States,staff,python-package-guide,issues
Fix: move book to pydata_sphinx_theme,2023-02-02 21:44:03,closed,,lwasser,United States,staff,python-package-guide,issues
python packaging: Help adding simple package with compiled steps to our repository,2023-01-30 23:11:28,closed,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Add: precommit hooks and clean up all files,2023-01-25 20:31:37,closed,,lwasser,United States,staff,python-package-guide,issues
Cross linking between author checks in our peer review guide and guidance in the packaging guide,2023-01-10 21:44:47,open,,lwasser,United States,staff,python-package-guide,issues
What PyOS requires vs guidance,2023-01-10 19:05:24,closed,,lwasser,United States,staff,python-package-guide,issues
Revisit documentation considering a unified theory,2023-01-10 17:50:20,closed,,lwasser,United States,staff,python-package-guide,issues
"Licensing for package CODE vs documentation (text, tutorials)",2023-01-10 17:26:31,open,"documentation, help wanted, sprintable, enhancement-feature",lwasser,United States,staff,python-package-guide,issues
Expand upon what markdown can't do vs what how mysst fills in that gap between md and rst,2023-01-10 17:00:33,closed,help wanted,lwasser,United States,staff,python-package-guide,issues
Python Package Guide: Update text - Further flesh out what belongs in a code of conduct page in our package guide,2023-01-10 01:41:45,closed,help wanted,lwasser,United States,staff,python-package-guide,issues
Add: type hints to docstring examples and a paragraph on what type hints are,2023-01-10 01:39:37,closed,,lwasser,United States,staff,python-package-guide,issues
Add more information about making nice galleries using nbsphinx + nbgallery,2023-01-10 01:35:55,open,,lwasser,United States,staff,python-package-guide,issues
Add: overview about .citation.cff files on GitHub,2023-01-10 01:32:06,open,"good first issue, help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
"Add: package versionioning, pypi / conda publishing & code format pre-commit pages (Reviews Welcome!)",2023-01-05 20:30:00,closed,,lwasser,United States,staff,python-package-guide,issues
(Review 1:) Add: package structure & build tools overview to packaging guide,2023-01-04 00:00:50,closed,updates-underway,lwasser,United States,staff,python-package-guide,issues
Add content to guide about writing interfaces + wrappers for libraries in other languages,2022-12-31 15:47:08,open,"help wanted, sprintable",NickleDave,Charm City,contributor,python-package-guide,issues
"Question about package domain scope: please clarify ""data munging""",2022-12-30 04:45:35,closed,,eriknw,"Austin, TX",contributor,python-package-guide,issues
Add: zenodo file to repo for citation,2022-12-29 18:40:08,closed,,lwasser,United States,staff,python-package-guide,issues
Review 2 (reviews open): Add: documentation section to package guide,2022-12-29 18:22:09,closed,🚀 ready-for-review,lwasser,United States,staff,python-package-guide,issues
ADD: section on tutorials for docs to the docs section of our guide & accessibility,2022-12-22 00:46:51,closed,help wanted,lwasser,United States,staff,python-package-guide,issues
Add: text on which python version(s) to support to the packaging guide,2022-12-21 20:08:46,open,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Package structure,2022-12-15 17:34:08,closed,,lwasser,United States,staff,python-package-guide,issues
IGNORE: Code style packaging section to the guide,2022-11-30 18:14:25,closed,,lwasser,United States,staff,python-package-guide,issues
REVIEW 1 (reviews closed) - ADD: Documentation section to our packaging guide  ,2022-11-30 18:12:06,closed,new-content,lwasser,United States,staff,python-package-guide,issues
ADD: Update package theme to furo and add sitemap and opengraph,2022-11-23 20:12:31,closed,,lwasser,United States,staff,python-package-guide,issues
Add: TUTORIAL on dynamic / version control based versioning to the packaging guide,2022-11-07 20:00:50,open,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Allow maintainers to use pyOS code of conduct?,2022-11-03 03:15:18,closed,,NickleDave,Charm City,contributor,python-package-guide,issues
Contributing.md file comments to consider...,2022-11-01 22:24:23,closed,,lwasser,United States,staff,python-package-guide,issues
IGNORE: content check bringing package info over to this section,2022-10-31 23:02:47,closed,,lwasser,United States,staff,python-package-guide,issues
Update contributing and readme and add circle ci,2022-10-27 21:42:03,closed,,lwasser,United States,staff,python-package-guide,issues
Add standards for development workflows,2022-10-27 21:19:41,closed,new-content,NickleDave,Charm City,contributor,python-package-guide,issues
CONTENT: documentation text and styles,2022-10-26 19:06:10,closed,,lwasser,United States,staff,python-package-guide,issues
extend theme to add fonts,2022-10-26 17:58:33,closed,,lwasser,United States,staff,python-package-guide,issues
IGNORE: content check Authoring content update,2022-10-25 22:02:16,closed,,lwasser,United States,staff,python-package-guide,issues
html proofer not ignoring file directories again,2022-10-25 21:57:02,closed,,lwasser,United States,staff,python-package-guide,issues
"WHY DON""T YOU LIKE ME HTML PROOFER? 😭 ",2022-10-25 18:36:42,closed,,lwasser,United States,staff,python-package-guide,issues
add infra to build sphinx book,2022-10-25 15:49:58,closed,,lwasser,United States,staff,python-package-guide,issues
Python package guide update - Create Tutorial:  - submit to CONDA FORGE using grayskull,2021-08-19 17:13:24,closed,,lwasser,United States,staff,python-package-guide,issues
Add: tutorial on how to setup a Python testing envt using hatch to our tutorials,2019-06-03 15:29:49,open,"help wanted, sprintable",lwasser,United States,staff,python-package-guide,issues
Enh: Redesign of packaging guide landing page,2023-12-24 00:51:04,closed,enhancement-feature,lwasser,United States,staff,python-package-guide,pulls
[review-round-2 - Jan 3 merge] What is a Python package intro tutorial?,2023-12-22 19:38:54,closed,,lwasser,United States,staff,python-package-guide,pulls
"Enh: Tests content - about, write tests, types of tests ",2023-12-20 23:02:40,closed,🚀 ready-for-review,lwasser,United States,staff,python-package-guide,pulls
Fix: invalid json in contribs file,2023-12-12 01:39:13,closed,,lwasser,United States,staff,python-package-guide,pulls
Enh: Remove Google Tag,2023-12-06 06:55:03,closed,,sneakers-the-rat,,contributor,python-package-guide,pulls
"[CSS] Local fonts, working fonts!",2023-12-06 06:39:24,closed,,sneakers-the-rat,,contributor,python-package-guide,pulls
[CSS] Increase dark mode contrast to meet WCAG requirements and other dark mode things,2023-12-06 04:12:47,closed,,sneakers-the-rat,,contributor,python-package-guide,pulls
Fix: cleanup of existing pages as we create tutorials,2023-12-06 00:49:48,closed,,lwasser,United States,staff,python-package-guide,pulls
🐞 Bug Bash wk 2🐞 Add: second lesson and images ,2023-12-05 18:30:43,closed,bug-bash,lwasser,United States,staff,python-package-guide,pulls
Small readme title fix,2023-11-30 21:47:18,closed,,lwasser,United States,staff,python-package-guide,pulls
Fix: styles adjustment to match pyos branding ,2023-11-30 21:44:49,closed,,lwasser,United States,staff,python-package-guide,pulls
🐛 BUG BASH 🐛 Add: initial new tutorial - what is a Python package + images ✨ ,2023-11-30 20:34:01,closed,bug-bash,lwasser,United States,staff,python-package-guide,pulls
Enh: add initial tutorial drafts,2023-11-13 21:34:39,closed,,lwasser,United States,staff,python-package-guide,pulls
Fix: broken links and add alt tags,2023-11-09 20:25:03,closed,,lwasser,United States,staff,python-package-guide,pulls
Minor spelling fix,2023-11-09 17:57:28,closed,,lwasser,United States,staff,python-package-guide,pulls
Add: data section to guide,2023-10-27 17:32:10,open,"enhancement-feature, draft",NickleDave,Charm City,contributor,python-package-guide,pulls
Add:  dependency page to guide,2023-10-11 18:58:50,closed,"new-content, 🚀 ready-for-review",lwasser,United States,staff,python-package-guide,pulls
Add: code coverage & CI pages to guide,2023-09-26 01:40:23,closed,"new-content, updates-underway",lwasser,United States,staff,python-package-guide,pulls
"Fix: general cleanup of syntax, sphinx warnings",2023-09-26 01:39:18,closed,bug-fix,lwasser,United States,staff,python-package-guide,pulls
package name consistency,2023-09-06 16:41:56,closed,,ucodery,,contributor,python-package-guide,pulls
Add build clarification to package guide,2023-08-21 23:30:52,closed,new-content,lwasser,United States,staff,python-package-guide,pulls
docs: Add ruff section in code style page,2023-08-03 09:11:34,closed,,Batalex,,contributor,python-package-guide,pulls
Fix: broken navigation,2023-08-02 21:10:46,closed,,lwasser,United States,staff,python-package-guide,pulls
Remove duplicated instructions,2023-07-28 13:07:11,closed,,ocefpaf,"Florianópolis, SC",contributor,python-package-guide,pulls
Update conf.py file to reduce the number of items in the top header of our guide - fix for safari.,2023-07-15 16:36:16,closed,,yang-ruoxi,,contributor,python-package-guide,pulls
Fix: link to peer review in header and update diagram,2023-06-16 02:11:52,closed,,lwasser,United States,staff,python-package-guide,pulls
fix: typos,2023-05-31 10:14:00,closed,,dpprdan,"Hamburg, Germany",contributor,python-package-guide,pulls
Fix: edits to the packaging section of the guide ✨ ,2023-04-25 19:20:49,closed,,ucodery,,contributor,python-package-guide,pulls
some user-documentation improvements,2023-04-25 16:29:34,closed,,ucodery,,contributor,python-package-guide,pulls
Add: update logo and decision tree diagram,2023-04-18 18:39:22,closed,,lwasser,United States,staff,python-package-guide,pulls
Add: typing section to docstring page in guide,2023-04-05 13:17:39,closed,,lwasser,United States,staff,python-package-guide,pulls
Move ci to update monthly and add to the bottom of the file,2023-03-31 15:35:18,closed,,lwasser,United States,staff,python-package-guide,pulls
Update intro.md,2023-03-28 07:44:27,closed,,kwinkunks,"Bergen, Norway",contributor,python-package-guide,pulls
Type hints and type checking - Issue #36,2023-03-25 17:40:29,closed,,SimonMolinsky,"Helsinki, Finland",contributor,python-package-guide,pulls
fix: incorrect license specification,2023-03-23 18:43:23,closed,,henryiii,"Princeton, NJ",contributor,python-package-guide,pulls
fix: incorrect backend key,2023-03-23 18:37:08,closed,,henryiii,"Princeton, NJ",contributor,python-package-guide,pulls
Fix: ordered list on complex package page,2023-03-22 23:19:10,closed,,lwasser,United States,staff,python-package-guide,pulls
A11y: Use PyData Theme's Sphinx Design Components to fix dark mode contrast,2023-03-22 20:08:01,closed,,hugovk,"Helsinki, Finland",contributor,python-package-guide,pulls
Fix image as fonts are working with svg,2023-03-22 18:44:54,closed,,lwasser,United States,staff,python-package-guide,pulls
Add: matomo to guide,2023-03-06 17:57:47,closed,,lwasser,United States,staff,python-package-guide,pulls
(Review 2 - complete) Packaging section - part 2 ,2023-02-22 20:49:47,closed,,lwasser,United States,staff,python-package-guide,pulls
Fix: move book to pydata_sphinx_theme,2023-02-02 21:44:03,closed,,lwasser,United States,staff,python-package-guide,pulls
Add: precommit hooks and clean up all files,2023-01-25 20:31:37,closed,,lwasser,United States,staff,python-package-guide,pulls
"Add: package versionioning, pypi / conda publishing & code format pre-commit pages (Reviews Welcome!)",2023-01-05 20:30:00,closed,,lwasser,United States,staff,python-package-guide,pulls
(Review 1:) Add: package structure & build tools overview to packaging guide,2023-01-04 00:00:50,closed,updates-underway,lwasser,United States,staff,python-package-guide,pulls
Add: zenodo file to repo for citation,2022-12-29 18:40:08,closed,,lwasser,United States,staff,python-package-guide,pulls
Review 2 (reviews open): Add: documentation section to package guide,2022-12-29 18:22:09,closed,🚀 ready-for-review,lwasser,United States,staff,python-package-guide,pulls
Package structure,2022-12-15 17:34:08,closed,,lwasser,United States,staff,python-package-guide,pulls
IGNORE: Code style packaging section to the guide,2022-11-30 18:14:25,closed,,lwasser,United States,staff,python-package-guide,pulls
REVIEW 1 (reviews closed) - ADD: Documentation section to our packaging guide  ,2022-11-30 18:12:06,closed,new-content,lwasser,United States,staff,python-package-guide,pulls
ADD: Update package theme to furo and add sitemap and opengraph,2022-11-23 20:12:31,closed,,lwasser,United States,staff,python-package-guide,pulls
IGNORE: content check bringing package info over to this section,2022-10-31 23:02:47,closed,,lwasser,United States,staff,python-package-guide,pulls
Update contributing and readme and add circle ci,2022-10-27 21:42:03,closed,,lwasser,United States,staff,python-package-guide,pulls
CONTENT: documentation text and styles,2022-10-26 19:06:10,closed,,lwasser,United States,staff,python-package-guide,pulls
IGNORE: content check Authoring content update,2022-10-25 22:02:16,closed,,lwasser,United States,staff,python-package-guide,pulls
"WHY DON""T YOU LIKE ME HTML PROOFER? 😭 ",2022-10-25 18:36:42,closed,,lwasser,United States,staff,python-package-guide,pulls
add infra to build sphinx book,2022-10-25 15:49:58,closed,,lwasser,United States,staff,python-package-guide,pulls
Update web page after Astropy APE,2023-12-15 06:39:34,open,,willingc,San Diego,contributor,software-peer-review,issues
Notes from an editor dogfooding a review,2023-12-14 00:23:13,open,"enhancement, review-process-update",sneakers-the-rat,,contributor,software-peer-review,issues
Need system for volunteering to review and tracking reviewers in pool like JOSS,2023-12-05 02:19:39,open,,sneakers-the-rat,,contributor,software-peer-review,issues
Small fix for the text in editors-guide.md,2023-11-30 23:30:24,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Fix: add favicon and add blocks to author guide,2023-11-29 22:35:54,closed,,lwasser,United States,staff,software-peer-review,issues
"Use long form command-line argument for ""self-documentation""",2023-11-28 19:04:41,closed,,nutjob4life,,contributor,software-peer-review,issues
Fix: update editor steps to include reviewer info & update checklist,2023-11-09 16:19:53,closed,reviews-welcome,lwasser,United States,staff,software-peer-review,issues
Add language in the editor guide about finding reviewers - 1 domain 1 can be usability etc,2023-11-08 17:28:16,open,,lwasser,United States,staff,software-peer-review,issues
Add comment about organization-wide CoC / contributing to EiC checklist,2023-11-03 18:32:06,open,,NickleDave,Charm City,contributor,software-peer-review,issues
Fix: update archive package text,2023-10-26 23:12:26,closed,"enhancement, reviews-welcome",lwasser,United States,staff,software-peer-review,issues
Fix: a few broken urls,2023-10-23 18:40:44,closed,,lwasser,United States,staff,software-peer-review,issues
docs: Fix reviewer guide link in request template,2023-10-05 18:25:19,closed,,Batalex,,contributor,software-peer-review,issues
Defining a process for archiving / sunsetting pyos packages,2023-09-18 22:06:02,closed,content-update,lwasser,United States,staff,software-peer-review,issues
Add: more specific community partners page with FAQ,2023-09-18 21:55:49,closed,,lwasser,United States,staff,software-peer-review,issues
Add process document for managing reviews,2023-09-18 18:57:04,open,,NickleDave,Charm City,contributor,software-peer-review,issues
editor checklist fixup,2023-09-06 17:40:00,closed,,ucodery,,contributor,software-peer-review,issues
Badge for any packages that collect data ,2023-08-22 23:18:43,open,,lwasser,United States,staff,software-peer-review,issues
Add: new page on review triage team,2023-08-22 23:15:48,closed,,lwasser,United States,staff,software-peer-review,issues
Fix: remove language around adding package and contribs to website,2023-07-27 18:13:00,closed,,lwasser,United States,staff,software-peer-review,issues
Minor edits to the Author guide,2023-07-15 20:36:35,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor typo/edits on the Author Guide page,2023-07-15 20:14:39,closed,,g-patlewicz,,contributor,software-peer-review,issues
Fixed spelling error on the Contributing page,2023-07-15 20:06:38,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor typo on Contributing page,2023-07-15 20:04:09,closed,,g-patlewicz,,contributor,software-peer-review,issues
A few minor edits on the Software review process page,2023-07-15 19:55:36,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor edits/typos to the Overview of the Peer Review page,2023-07-15 19:45:03,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor changes to the Package scope page,2023-07-15 19:38:38,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor edits to the Scope of Packages that pyOpenSci Reviews page,2023-07-15 18:14:44,closed,,g-patlewicz,,contributor,software-peer-review,issues
Minor text revisions and corrections to the Benefits page,2023-07-15 18:06:32,closed,,g-patlewicz,,contributor,software-peer-review,issues
Correct typos and make edits to the Benefits page within the Software review process ,2023-07-15 17:45:55,closed,,g-patlewicz,,contributor,software-peer-review,issues
Making typo and grammar corrections to the Our goals page within Scie…,2023-07-15 17:34:41,closed,,g-patlewicz,,contributor,software-peer-review,issues
Typos and corrections to the Our Goals page in the Software Review Process guide,2023-07-15 16:56:44,closed,,g-patlewicz,,contributor,software-peer-review,issues
Updating the introduction page in the software review guide to make some typo changes,2023-07-15 16:29:10,closed,,g-patlewicz,,contributor,software-peer-review,issues
Update intro.md,2023-07-15 16:16:54,closed,,yang-ruoxi,,contributor,software-peer-review,issues
Add a secant about JOSS partnership on the peer review intro guide ,2023-07-15 15:59:31,closed,,yang-ruoxi,,contributor,software-peer-review,issues
Typos in the peer review guide,2023-07-15 15:54:54,closed,,g-patlewicz,,contributor,software-peer-review,issues
Metrics for community partnership landing pages to track health,2023-07-05 18:37:04,open,"enhancement, question, reviews-welcome",lwasser,United States,staff,software-peer-review,issues
Feat: add text associated with astropy partnership,2023-07-05 17:21:44,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
Update: initial review survey ,2023-06-27 17:06:43,closed,,lwasser,United States,staff,software-peer-review,issues
A few points of clarification wrapping up review,2023-06-20 18:15:05,closed,,lwasser,United States,staff,software-peer-review,issues
Reviewer guide text overflows on website,2023-06-12 11:01:45,closed,,dstansby,"London, UK",contributor,software-peer-review,issues
Fix GitHub icon link,2023-05-26 09:26:18,closed,,dstansby,"London, UK",contributor,software-peer-review,issues
Remove implementation suggestions from checks,2023-05-26 09:10:48,closed,,dstansby,"London, UK",contributor,software-peer-review,issues
Fix links in editor checks,2023-05-26 09:04:52,closed,,dstansby,"London, UK",contributor,software-peer-review,issues
Fix HTML-Proofer failure for 2i2c documentation,2023-05-26 07:13:44,closed,,cmarmo,,contributor,software-peer-review,issues
Fix: add link in the letter to reviewers template to our conflict of interest statement in the peer review policies ,2023-05-23 22:26:58,open,help wanted,lwasser,United States,staff,software-peer-review,issues
"Fix: Remove redundant ""Review guide"" section",2023-04-22 21:20:41,closed,,ForgottenProgramme,"Berlin, Germany",contributor,software-peer-review,issues
"Add relevant links in the ""this guide"" section",2023-04-22 21:03:08,closed,good first issue,ForgottenProgramme,"Berlin, Germany",contributor,software-peer-review,issues
Fix: update logo and add contributing link to guide,2023-04-18 16:56:10,closed,,lwasser,United States,staff,software-peer-review,issues
✨  Turn software-submission issue template into github FORM for in software-submission repo [GITHUB],2023-03-28 17:41:11,closed,,lwasser,United States,staff,software-peer-review,issues
Fix scope link,2023-03-27 20:45:03,closed,,astrojuanlu,Spain,contributor,software-peer-review,issues
Update documentation and template for reviewers about tests,2023-03-20 22:33:45,closed,,cmarmo,,contributor,software-peer-review,issues
Add warning on how to contact reviewers consistently,2023-03-18 12:17:52,closed,,Batalex,,contributor,software-peer-review,issues
Minor updates to reviewer guide,2023-03-10 22:08:54,open,"help wanted, review-process-update",NickleDave,Charm City,contributor,software-peer-review,issues
Update editor template,2023-03-10 21:30:15,closed,review-process-update,lwasser,United States,staff,software-peer-review,issues
Fix: Remove GA and add Matomo analytics,2023-03-06 17:29:43,closed,,lwasser,United States,staff,software-peer-review,issues
Suggest in review template to refer to test requirements,2023-02-27 21:29:23,closed,review-process-update,rhine3,"Pittsburgh, PA, USA",contributor,software-peer-review,issues
Specify how to handle version submitted in maintainer guide,2023-02-27 17:01:45,open,review-process-update,NickleDave,Charm City,contributor,software-peer-review,issues
"Add info on GitHub permissions, fix #195",2023-02-27 01:46:48,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
"Add info on how to add editors to software-submission repo in onboarding guide, link to it from EIC",2023-02-24 22:51:17,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Add: links to diversity in our policy around assigning editors / reviewers ,2023-02-22 22:29:44,closed,,lwasser,United States,staff,software-peer-review,issues
Tweak wording of admonition in package-scope.md,2023-02-22 02:36:08,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Add: telemetry policy to scope page,2023-02-21 19:18:28,closed,,lwasser,United States,staff,software-peer-review,issues
test,2023-02-21 19:15:09,closed,,lwasser,United States,staff,software-peer-review,issues
Fix: badge link,2023-02-16 11:54:55,closed,,sumit-158,India,contributor,software-peer-review,issues
Data Usage policy for pyOpenSci - what does our policy look like for data usage?,2023-02-15 16:09:27,open,,lwasser,United States,staff,software-peer-review,issues
One last zenodo update,2023-02-14 22:10:03,closed,,lwasser,United States,staff,software-peer-review,issues
Fix: all contributors json,2023-02-14 21:54:17,closed,,lwasser,United States,staff,software-peer-review,issues
Add: all contributors to zenodo file,2023-02-14 21:28:40,closed,,lwasser,United States,staff,software-peer-review,issues
fix: Fix broken links in editor initial response,2023-02-02 18:20:14,closed,,Batalex,,contributor,software-peer-review,issues
Add partners and scope to grid,2023-02-01 22:30:32,closed,,lwasser,United States,staff,software-peer-review,issues
Fix: Update scope document and also fix a few sphinx bugs,2023-01-31 23:37:49,closed,reviews-welcome,lwasser,United States,staff,software-peer-review,issues
Update: guide to use sphinx data theme,2023-01-31 19:41:19,closed,,lwasser,United States,staff,software-peer-review,issues
Help: Create mentorship guide for peer review,2023-01-30 23:00:07,open,,lwasser,United States,staff,software-peer-review,issues
Add: precommit config and clean up ALL files to repo,2023-01-24 00:18:15,closed,,lwasser,United States,staff,software-peer-review,issues
Add pangeo community collab to peer review guide (and precommit!),2023-01-23 16:41:55,closed,enhancement,lwasser,United States,staff,software-peer-review,issues
Reorg guide to have shorter expressive urls and add pangeo,2023-01-13 00:15:50,closed,,lwasser,United States,staff,software-peer-review,issues
Fix: restucture EIC checks to align with doc section in packaging guide,2023-01-11 16:34:29,closed,,lwasser,United States,staff,software-peer-review,issues
Current domain/scope for Python packages on pyOpenSci,2023-01-01 11:54:31,closed,,arianesasso,"Berlin, Germany",contributor,software-peer-review,issues
